# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.totalPageLoadsUs,1774054861611000000,1774054921771000000,618600
MappedFileStorage.totalTimeSpentOnMappingUs,1774054861611000000,1774054921771000000,10756
StreamlinedBlobStorage.recordsAllocated,1774054861611000000,1774054921771000000,45
StreamlinedBlobStorage.recordsDeleted,1774054861611000000,1774054921771000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1774054861611000000,1774054921771000000,0
FilePageCache.uncachedFileAccess,1774054861611000000,1774054921771000000,135
StorageLockContext.competingThreads.max,1774054861611000000,1774054921771000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774054861611000000,1774054921771000000,0
StorageLockContext.competingThreads.90P,1774054861611000000,1774054921771000000,0
StorageLockContext.competingThreads.avg,1774054861611000000,1774054921771000000,0.0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1774054861611000000,1774054921771000000,518
FlushQueue.waitingTimeAvgNs,1774054921771000000,1774054950135000000,0.0
FlushQueue.waitingTimeMaxNs,1774054921771000000,1774054950135000000,0
ReadAction.executionsCount,1774054921771000000,1774054950135000000,1
FlushQueue.queueSizeMax,1774054921771000000,1774054950135000000,0
FlushQueue.queueSize90P,1774054921771000000,1774054950135000000,0
FlushQueue.executionTimeAvgNs,1774054921771000000,1774054950135000000,0.0
FlushQueue.queueSizeAvg,1774054921771000000,1774054950135000000,0.0
FlushQueue.waitingTime90PNs,1774054921771000000,1774054950135000000,0
AWTEventQueue.dispatchTimeTotalNS,1774054921771000000,1774054950135000000,17147386
AWTEventQueue.dispatchTimeMaxNs,1774054921771000000,1774054950135000000,0
FlushQueue.executionTimeMaxNs,1774054921771000000,1774054950135000000,0
AWTEventQueue.dispatchTimeAvgNs,1774054921771000000,1774054950135000000,0.0
FlushQueue.executionTime90PNs,1774054921771000000,1774054950135000000,0
FlushQueue.tasksExecuted,1774054921771000000,1774054950135000000,0
AWTEventQueue.dispatchTime90PNs,1774054921771000000,1774054950135000000,0
WriteAction.executionsCount,1774054921771000000,1774054950135000000,0
AWTEventQueue.eventsDispatched,1774054921771000000,1774054950135000000,0
writeAction.median.wait.ms,1774054921771000000,1774054950135000000,0
writeAction.wait.ms,1774054921771000000,1774054950135000000,0
writeAction.count,1774054921771000000,1774054950135000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1774054921771000000,1774054950135000000,0
DiskQueryRelay.tasksRequested,1774054921771000000,1774054950135000000,0
DiskQueryRelay.tasksExecuted,1774054921771000000,1774054950135000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1774054921771000000,1774054950135000000,0
writeAction.max.wait.ms,1774054921771000000,1774054950135000000,2
VFS.rootsCount,1774054921771000000,1774054950135000000,0.0
VFS.folderCaseSensitivityReads,1774054921771000000,1774054950135000000,0
VFS.fileByIdCache.misses,1774054921771000000,1774054950135000000,0
VFS.fileByIdCache.hits,1774054921771000000,1774054950135000000,0
VFS.invertedFileNameIndex.requests,1774054921771000000,1774054950135000000,0
VFS.fileChildByName,1774054921771000000,1774054950135000000,0
cacheStateStorage.set.duration,1774054921771000000,1774054950135000000,0
cacheStateStorage.set.counter,1774054921771000000,1774054950135000000,0
cacheStateStorage.get.duration,1774054921771000000,1774054950135000000,0
cacheStateStorage.get.counter,1774054921771000000,1774054950135000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1774054921771000000,1774054950135000000,0
Indexing.writesQueuedMin,1774054921771000000,1774054950135000000,9223372036854775807
Indexing.writesQueuedMax,1774054921771000000,1774054950135000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1774054921771000000,1774054950135000000,0
Indexing.cache.totalCacheAccesses,1774054921771000000,1774054950135000000,0
Indexing.totalTimeIndexersSleptMs,1774054921771000000,1774054950135000000,0
Indexing.cache.totalCacheMisses,1774054921771000000,1774054950135000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1774054921771000000,1774054950135000000,0
Indexing.cache.totalCacheEvicted,1774054921771000000,1774054950135000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1774054921771000000,1774054950135000000,0
DirectByteBufferAllocator.misses,1774054921771000000,1774054950135000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1774054921771000000,1774054950135000000,41959424
DirectByteBufferAllocator.reclaimed,1774054921771000000,1774054950135000000,42
MappedFileStorage.storages,1774054921771000000,1774054950135000000,0
FilePageCache.pageFastCacheHits,1774054921771000000,1774054950135000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1774054921771000000,1774054950135000000,0
FilePageCache.maxCacheSizeInBytes,1774054921771000000,1774054950135000000,213925888
FilePageCache.pageLoads,1774054921771000000,1774054950135000000,0
FilePageCache.capacityInBytes,1774054921771000000,1774054950135000000,629145600
FilePageCache.totalPageDisposalsUs,1774054921771000000,1774054950135000000,0
MappedFileStorage.totalBytesMapped,1774054921771000000,1774054950135000000,0
MappedFileStorage.totalPagesMapped,1774054921771000000,1774054950135000000,0
FilePageCache.disposedBuffers,1774054921771000000,1774054950135000000,206
FilePageCache.pageHits,1774054921771000000,1774054950135000000,0
DirectByteBufferAllocator.disposed,1774054921771000000,1774054950135000000,164
DirectByteBufferAllocator.hits,1774054921771000000,1774054950135000000,0
FilePageCache.maxRegisteredFiles,1774054921771000000,1774054950135000000,569
FilePageCache.totalPageLoadsUs,1774054921771000000,1774054950135000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1774054921771000000,1774054950135000000,10756
FileChannelInterruptsRetryer.totalRetriedAttempts,1774054921771000000,1774054950135000000,0
FilePageCache.uncachedFileAccess,1774054921771000000,1774054950135000000,0
StorageLockContext.competingThreads.max,1774054921771000000,1774054950135000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1774054921771000000,1774054950135000000,41959424
StorageLockContext.competingThreads.90P,1774054921771000000,1774054950135000000,0
StorageLockContext.competingThreads.avg,1774054921771000000,1774054950135000000,0.0
