# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.entityStorageSnapshotImpl.instances.count,1774075663938000000,1774075703510000000,3
workspaceModel.cachedValueWithParameters.clear.count,1774075663938000000,1774075703510000000,0
workspaceModel.replace.project.model.ms,1774075663938000000,1774075703510000000,0
workspaceModel.loading.from.cache.ms,1774075663938000000,1774075703510000000,45
workspaceModel.on.before.changed.ms,1774075663938000000,1774075703510000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1774075663938000000,1774075703510000000,0
workspaceModel.to.snapshot.ms,1774075663938000000,1774075703510000000,0
workspaceModel.loading.total.ms,1774075663938000000,1774075703510000000,60
workspaceModel.on.changed.ms,1774075663938000000,1774075703510000000,0
workspaceModel.updates.ms,1774075663938000000,1774075703510000000,0
