# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValue.from.cache.count,1774058750939000000,1774058779411000000,1
workspaceModel.full.replace.project.model.ms,1774058750939000000,1774058779411000000,0
workspaceModel.initializing.ms,1774058750939000000,1774058779411000000,0
workspaceModel.check.recursive.update.ms,1774058750939000000,1774058779411000000,0
workspaceModel.collect.changes.ms,1774058750939000000,1774058779411000000,0
workspaceModel.updates.precise.ms,1774058750939000000,1774058779411000000,0
workspaceModel.cachedValueWithParameters.clear.count,1774058750939000000,1774058779411000000,0
workspaceModel.init.bridges.ms,1774058750939000000,1774058779411000000,0
workspaceModel.cachedValue.total.get.count,1774058750939000000,1774058779411000000,3
workspaceModel.cachedValueWithParameters.from.cache.count,1774058750939000000,1774058779411000000,0
workspaceModel.to.snapshot.ms,1774058750939000000,1774058779411000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1774058750939000000,1774058779411000000,0
NonBlockingReadAction.finalizedExecutionsCount,1774058750939000000,1774058779411000000,7
AWTEventQueue.dispatchTimeTotalNS,1774058750939000000,1774058779411000000,3345413880
NonBlockingReadAction.failedExecutionTimeUs,1774058750939000000,1774058779411000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1774058750939000000,1774058779411000000,33382
NonBlockingReadAction.failedExecutionsCount,1774058750939000000,1774058779411000000,0
Indexing.writesQueuedMin,1774058750939000000,1774058779411000000,0
Indexing.writesQueuedAvg,1774058750939000000,1774058779411000000,0.0
Indexing.cache.totalCacheMisses,1774058750939000000,1774058779411000000,0
Indexing.cache.totalCacheAccesses,1774058750939000000,1774058779411000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1774058750939000000,1774058779411000000,0
Indexing.writesQueuedMax,1774058750939000000,1774058779411000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1774058750939000000,1774058779411000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1774058750939000000,1774058779411000000,0
Indexing.cache.totalCacheEvicted,1774058750939000000,1774058779411000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1774058750939000000,1774058779411000000,0
Indexing.totalTimeIndexersSleptMs,1774058750939000000,1774058779411000000,0
